Device ID,events,Harsh Acceleration event,Harsh Branking event,Over Speed event,Usage Anual Range
867162027498922,245,69,143,33,25 a +40k
867162026040626,260,163,64,33,25 a +40k
867162025756420,348,240,75,33,25 a +40k
867162026072405,461,188,239,34,25 a +40k
867162027477629,347,193,120,34,25 a +40k
867162027184050,149,50,64,35,25 a +40k
867162027213222,145,81,29,35,25 a +40k
867162027204460,369,77,256,36,25 a +40k
867162027458892,252,104,112,36,25 a +40k
867162027443241,334,154,142,38,25 a +40k
867162025720921,381,170,173,38,25 a +40k
867162027537265,451,221,192,38,25 a +40k
867162027190230,348,123,186,39,25 a +40k
867162025739533,373,137,197,39,25 a +40k
867162025737909,237,71,126,40,25 a +40k
867162027450071,199,83,76,40,25 a +40k
867162027530401,207,99,68,40,25 a +40k
867162027498682,225,120,65,40,25 a +40k
867162027512425,117,46,30,41,25 a +40k
867162027430701,376,157,178,41,25 a +40k
867162027508472,191,85,64,42,25 a +40k
867162026025726,329,145,142,42,25 a +40k
867162027445790,584,145,397,42,25 a +40k
867162027171941,386,223,120,43,25 a +40k
867162027188135,187,92,51,44,25 a +40k
867162027538974,299,119,136,44,25 a +40k
867162027496561,369,204,120,45,25 a +40k
867162027507847,88,23,19,46,25 a +40k
867162027446533,380,127,207,46,25 a +40k
867162025623604,320,200,74,46,25 a +40k
867162027523950,438,208,184,46,25 a +40k
867162027440213,271,143,81,47,25 a +40k
867162025621665,474,109,317,48,25 a +40k
867162026011403,399,150,200,49,25 a +40k
867162027512987,478,203,226,49,25 a +40k
867162027449131,506,128,328,50,25 a +40k
867162027524602,181,43,87,51,25 a +40k
867162027377951,227,104,72,51,25 a +40k
867162027526391,231,108,72,51,25 a +40k
867162027462357,389,128,210,51,25 a +40k
867162026902916,289,148,89,52,25 a +40k
867162026053926,427,213,162,52,25 a +40k
867162025625435,140,38,48,54,25 a +40k
867162027444728,184,89,41,54,25 a +40k
867162027433747,260,38,167,55,25 a +40k
867162025625310,382,119,207,56,25 a +40k
867162027447994,346,129,161,56,25 a +40k
867162026070763,474,185,233,56,25 a +40k
867162027167618,162,54,51,57,25 a +40k
867162025757014,173,65,51,57,25 a +40k
867162025593914,482,117,308,57,25 a +40k
867162027521111,130,44,28,58,25 a +40k
867162027168558,255,109,88,58,25 a +40k
867162026053751,209,67,83,59,25 a +40k
867162026076067,264,97,108,59,25 a +40k
867162027522986,199,82,57,60,25 a +40k
867162027445956,332,138,134,60,25 a +40k
867162027526714,476,150,266,60,25 a +40k
867162026922013,236,58,116,62,25 a +40k
867162027519115,319,123,133,63,25 a +40k
867162027440353,427,162,202,63,25 a +40k
867162027475979,288,134,88,66,25 a +40k
867162027531904,216,72,76,68,25 a +40k
867162027525245,104,20,14,70,25 a +40k
867162027173129,407,177,157,73,25 a +40k
867162027201797,337,148,115,74,25 a +40k
867162025660358,175,60,40,75,25 a +40k
867162027203363,435,203,155,77,25 a +40k
867162027459593,171,28,65,78,25 a +40k
867162027446871,269,135,56,78,25 a +40k
867162027459874,225,55,91,79,25 a +40k
867162025693763,210,61,70,79,25 a +40k
867162027193838,369,170,120,79,25 a +40k
867162027505916,309,96,133,80,25 a +40k
867162025593385,261,96,84,81,25 a +40k
867162025623612,208,67,59,82,25 a +40k
867162027170182,330,156,92,82,25 a +40k
867162027519461,323,159,82,82,25 a +40k
867162027465046,294,108,102,84,25 a +40k
867162027465020,325,129,111,85,25 a +40k
867162025693953,279,130,60,89,25 a +40k
867162027493162,375,152,133,90,25 a +40k
867162027446855,215,48,73,94,25 a +40k
867162025602970,537,143,299,95,25 a +40k
867162025754870,295,153,47,95,25 a +40k
867162025731308,501,131,274,96,25 a +40k
867162025714775,451,184,171,96,25 a +40k
867162026894980,303,74,132,97,25 a +40k
867162027494053,356,122,137,97,25 a +40k
867162025735317,221,59,64,98,25 a +40k
867162027542828,290,82,110,98,25 a +40k
867162027443563,445,96,251,98,25 a +40k
867162025625104,403,163,142,98,25 a +40k
867162026877522,429,184,144,101,25 a +40k
867162027185990,383,149,132,102,25 a +40k
867162027434786,328,152,72,104,25 a +40k
867162027538552,408,90,213,105,25 a +40k
867162027443548,207,69,29,109,25 a +40k
867162027527027,240,30,100,110,25 a +40k
867162027520162,315,120,85,110,25 a +40k
867162027463975,749,101,533,115,25 a +40k
867162026065698,406,119,171,116,25 a +40k
867162027452226,500,157,227,116,25 a +40k
867162027459601,408,152,137,119,25 a +40k
867162026078311,268,66,77,125,25 a +40k
867162027201847,390,137,128,125,25 a +40k
867162027442573,3290,1255,1527,508,25 a +40k
867162027461243,2731,699,1470,562,25 a +40k
867162027454842,1252,451,234,567,25 a +40k
867162026891721,1691,463,646,582,25 a +40k
867162025712399,959,245,118,596,25 a +40k
867162026004119,5753,2357,2788,608,25 a +40k
867162025732892,1513,351,412,750,25 a +40k
867162026887653,1415,222,285,908,25 a +40k
867162027455971,3225,1324,925,976,25 a +40k
867162027180520,1708,352,352,1004,25 a +40k
867162027184167,3013,1090,903,1020,25 a +40k
867162027194190,3491,1046,1355,1090,25 a +40k
867162027443464,2220,563,1657,0,25 a +40k
867162027451046,3689,730,2959,0,25 a +40k
867162026053983,1904,750,1154,0,25 a +40k
867162027457225,1956,751,1205,0,25 a +40k
867162026926022,1874,770,1104,0,25 a +40k
867162027451582,1640,785,855,0,25 a +40k
867162025681792,1658,789,869,0,25 a +40k
867162027170844,1697,846,851,0,25 a +40k
867162025604745,1933,846,1087,0,25 a +40k
867162025687310,1489,855,634,0,25 a +40k
867162027212422,1675,861,814,0,25 a +40k
867162025656828,2457,888,1569,0,25 a +40k
867162027462472,1586,915,671,0,25 a +40k
867162025595752,2085,933,1152,0,25 a +40k
867162027455559,2565,936,1629,0,25 a +40k
867162027461805,1304,971,333,0,25 a +40k
867162027210640,2857,1042,1815,0,25 a +40k
867162026020388,1702,1115,587,0,25 a +40k
867162027448539,2005,1230,775,0,25 a +40k
867162025731787,1741,1280,461,0,25 a +40k
867162027434414,3014,1383,1631,0,25 a +40k
867162025740531,11259,1387,9872,0,25 a +40k
867162026900761,6239,1400,4839,0,25 a +40k
867162025609835,2261,1403,858,0,25 a +40k
867162025617242,2206,1517,689,0,25 a +40k
867162025629692,2629,1744,885,0,25 a +40k
867162027180827,2612,1835,777,0,25 a +40k
867162025592817,2942,414,2527,1,25 a +40k
867162025615386,2251,533,1717,1,25 a +40k
867162027457688,2155,632,1522,1,25 a +40k
867162027437557,2132,795,1336,1,25 a +40k
867162026893255,1582,901,680,1,25 a +40k
867162025739038,2156,944,1211,1,25 a +40k
867162025624404,2343,1049,1293,1,25 a +40k
867162025609959,3196,1086,2109,1,25 a +40k
867162025636036,2358,1169,1188,1,25 a +40k
867162027435254,1644,1237,406,1,25 a +40k
867162027170752,4809,2028,2780,1,25 a +40k
867162027204445,6916,4240,2675,1,25 a +40k
867162026026377,2110,711,1397,2,25 a +40k
867162025663410,2155,715,1438,2,25 a +40k
867162027180140,2109,734,1373,2,25 a +40k
867162027175694,2142,737,1403,2,25 a +40k
867162027463389,1891,741,1148,2,25 a +40k
867162025615980,2178,1034,1142,2,25 a +40k
867162025592734,4491,1094,3395,2,25 a +40k
867162027189711,3082,2072,1008,2,25 a +40k
867162025745050,7113,2385,4726,2,25 a +40k
867162025626755,1827,724,1100,3,25 a +40k
867162027446848,2992,787,2202,3,25 a +40k
867162025755117,2290,929,1358,3,25 a +40k
867162027207885,2385,1057,1325,3,25 a +40k
867162027459536,2233,611,1618,4,25 a +40k
867162027453174,2383,784,1595,4,25 a +40k
867162027452838,1679,817,858,4,25 a +40k
867162025696642,2441,1266,1171,4,25 a +40k
867162027457241,2450,1341,1105,4,25 a +40k
867162026919852,1574,1012,557,5,25 a +40k
867162025757170,3575,1203,2367,5,25 a +40k
867162027454032,3694,1242,2447,5,25 a +40k
867162027193127,2313,1595,713,5,25 a +40k
867162025687831,2582,588,1988,6,25 a +40k
867162027428382,2527,918,1603,6,25 a +40k
867162025603465,2310,934,1370,6,25 a +40k
867162025751199,2651,1611,1034,6,25 a +40k
867162026929059,1723,948,768,7,25 a +40k
867162026035519,2143,718,1417,8,25 a +40k
867162025755836,3719,1500,2211,8,25 a +40k
867162027166925,2806,1609,1189,8,25 a +40k
867162027439579,2760,1047,1704,9,25 a +40k
867162025730888,5483,1063,4411,9,25 a +40k
867162025696147,2626,1261,1356,9,25 a +40k
867162027454982,2192,1131,1051,10,25 a +40k
867162025732371,1687,766,909,12,25 a +40k
867162026018390,1930,878,1040,12,25 a +40k
867162026079111,3081,1140,1929,12,25 a +40k
867162027164086,2624,548,2063,13,25 a +40k
867162026845198,2318,894,1411,13,25 a +40k
867162027429786,1818,939,865,14,25 a +40k
867162026886853,1379,998,367,14,25 a +40k
867162027189778,4322,1477,2831,14,25 a +40k
867162027450402,4749,1823,2910,16,25 a +40k
867162025596743,3085,685,2383,17,25 a +40k
867162027170158,1672,796,859,17,25 a +40k
867162027432129,1753,813,923,17,25 a +40k
867162027210525,2273,844,1412,17,25 a +40k
867162027184399,2573,980,1576,17,25 a +40k
867162027171032,2441,1427,997,17,25 a +40k
867162025632688,2978,1652,1309,17,25 a +40k
867162027187897,2076,1127,931,18,25 a +40k
867162027378926,1915,758,1138,19,25 a +40k
867162026893628,2455,1093,1343,19,25 a +40k
867162027446384,3036,1423,1594,19,25 a +40k
867162027202712,1678,791,865,22,25 a +40k
867162027452796,2668,1008,1638,22,25 a +40k
867162025678467,3320,1051,2247,22,25 a +40k
867162027201508,3454,1137,2295,22,25 a +40k
867162025733551,4539,1944,2572,23,25 a +40k
867162025709320,3328,1010,2293,25,25 a +40k
867162027460740,3965,2098,1841,26,25 a +40k
867162027462753,7157,2679,4452,26,25 a +40k
867162026887141,2083,1225,831,27,25 a +40k
867162027447390,2318,945,1345,28,25 a +40k
867162027463983,4402,637,3735,30,25 a +40k
867162025659152,3250,633,2586,31,25 a +40k
867162026075283,1640,847,761,32,25 a +40k
867162025609488,3177,1217,1928,32,25 a +40k
867162027462688,1590,874,682,34,25 a +40k
867162026920512,1544,920,590,34,25 a +40k
867162027208677,1877,1002,838,37,25 a +40k
867162026893040,5549,1333,4179,37,25 a +40k
867162027450998,2463,1311,1114,38,25 a +40k
867162027193747,2273,794,1440,39,25 a +40k
867162027455187,2156,1218,898,40,25 a +40k
867162027190289,1767,832,894,41,25 a +40k
867162027462571,2006,1232,733,41,25 a +40k
867162025690892,4530,2062,2426,42,25 a +40k
867162027205236,1750,1033,671,46,25 a +40k
867162025712555,1717,807,863,47,25 a +40k
867162027449438,4873,3446,1377,50,25 a +40k
867162027543974,3262,1542,1669,51,25 a +40k
867162025718941,1792,967,768,57,25 a +40k
867162026022079,3043,1385,1598,60,25 a +40k
867162025751173,2465,774,1630,61,25 a +40k
867162025725508,2436,1446,926,64,25 a +40k
867162026050500,2897,1116,1713,68,25 a +40k
867162027201607,3543,1748,1726,69,25 a +40k
867162027464957,2035,792,1172,71,25 a +40k
867162026008839,1457,1055,330,72,25 a +40k
867162027180462,1835,930,830,75,25 a +40k
867162025679341,1482,911,493,78,25 a +40k
867162026918946,1633,819,732,82,25 a +40k
867162026006569,2590,816,1691,83,25 a +40k
867162027449289,2326,1382,860,84,25 a +40k
867162027189430,2224,1055,1079,90,25 a +40k
867162027460948,2299,1158,1018,123,25 a +40k
867162027458868,2209,750,1323,136,25 a +40k
867162027444249,1934,894,901,139,25 a +40k
867162027444801,2659,1176,1328,155,25 a +40k
867162025683962,2300,1061,1017,222,25 a +40k
867162025731829,3030,982,1812,236,25 a +40k
867162026021238,3911,1705,1931,275,25 a +40k
867162027439819,2705,1184,1234,287,25 a +40k
867162027189547,3811,1152,2355,304,25 a +40k
867162026054700,7146,2673,4135,338,25 a +40k
867162026020826,2008,118,1890,0,25 a +40k
867162027452127,1769,142,1627,0,25 a +40k
867162027179134,840,144,696,0,25 a +40k
867162027201409,922,162,760,0,25 a +40k
867162027193440,808,166,642,0,25 a +40k
867162026070425,992,167,825,0,25 a +40k
867162027186071,752,168,584,0,25 a +40k
867162027165851,787,169,618,0,25 a +40k
867162025627308,685,177,508,0,25 a +40k
867162027519073,648,182,466,0,25 a +40k
867162025596966,657,182,475,0,25 a +40k
867162026891580,648,186,462,0,25 a +40k
867162026885483,851,195,656,0,25 a +40k
867162027451715,932,195,737,0,25 a +40k
867162025682592,644,196,448,0,25 a +40k
867162025754383,803,196,607,0,25 a +40k
867162027181817,706,198,508,0,25 a +40k
867162027452523,579,200,379,0,25 a +40k
867162025745480,646,200,446,0,25 a +40k
867162025674946,546,210,336,0,25 a +40k
867162027184183,783,210,573,0,25 a +40k
867162025738212,971,211,760,0,25 a +40k
867162027440148,712,212,500,0,25 a +40k
867162027446921,545,214,331,0,25 a +40k
867162026896407,661,215,446,0,25 a +40k
867162027433218,706,216,490,0,25 a +40k
867162027445329,696,217,479,0,25 a +40k
867162025736588,531,219,312,0,25 a +40k
867162025669490,685,222,463,0,25 a +40k
867162027198522,814,222,592,0,25 a +40k
867162025726605,524,223,301,0,25 a +40k
867162025678897,525,224,301,0,25 a +40k
867162027172543,542,225,317,0,25 a +40k
867162027507946,1291,227,1064,0,25 a +40k
867162026887711,736,231,505,0,25 a +40k
867162025682402,484,234,250,0,25 a +40k
867162027440882,490,235,255,0,25 a +40k
867162025684549,471,236,235,0,25 a +40k
867162027450618,714,236,478,0,25 a +40k
867162027198092,527,240,287,0,25 a +40k
867162026060475,759,240,519,0,25 a +40k
867162027443167,924,240,684,0,25 a +40k
867162027425156,1017,242,775,0,25 a +40k
867162026057059,507,243,264,0,25 a +40k
867162025623331,597,244,353,0,25 a +40k
867162025636507,1458,245,1213,0,25 a +40k
867162026908152,486,246,240,0,25 a +40k
867162027187780,1514,247,1267,0,25 a +40k
867162027431006,711,249,462,0,25 a +40k
867162025740168,747,249,498,0,25 a +40k
867162025749060,455,250,205,0,25 a +40k
867162026050559,472,251,221,0,25 a +40k
867162027180892,536,251,285,0,25 a +40k
867162026018143,809,251,558,0,25 a +40k
867162027462142,492,252,240,0,25 a +40k
867162026049338,649,252,397,0,25 a +40k
867162025591116,396,254,142,0,25 a +40k
867162025591280,484,255,229,0,25 a +40k
867162027194075,506,256,250,0,25 a +40k
867162027453653,1388,256,1132,0,25 a +40k
867162026044057,425,257,168,0,25 a +40k
867162027181866,858,257,601,0,25 a +40k
867162027444520,425,258,167,0,25 a +40k
867162025600230,1145,258,887,0,25 a +40k
867162027522671,422,262,160,0,25 a +40k
867162027445089,540,264,276,0,25 a +40k
867162026009969,1032,264,768,0,25 a +40k
867162026017202,412,265,147,0,25 a +40k
867162025754342,757,265,492,0,25 a +40k
867162026054122,383,266,117,0,25 a +40k
867162026837922,526,266,260,0,25 a +40k
867162025612409,427,267,160,0,25 a +40k
867162026041129,548,267,281,0,25 a +40k
867162027527936,660,267,393,0,25 a +40k
867162025600685,756,269,487,0,25 a +40k
867162025660341,969,269,700,0,25 a +40k
867162025679762,394,270,124,0,25 a +40k
867162026916791,481,271,210,0,25 a +40k
867162027204353,366,272,94,0,25 a +40k
867162027205814,775,272,503,0,25 a +40k
867162026067363,434,273,161,0,25 a +40k
867162026065219,519,274,245,0,25 a +40k
867162025731738,908,275,633,0,25 a +40k
867162027442987,407,278,129,0,25 a +40k
867162025730276,464,278,186,0,25 a +40k
867162026050369,564,279,285,0,25 a +40k
867162027453406,400,280,120,0,25 a +40k
867162026916551,422,280,142,0,25 a +40k
867162025597030,509,280,229,0,25 a +40k
867162027189901,554,280,274,0,25 a +40k
867162025609827,1074,280,794,0,25 a +40k
867162027463819,415,283,132,0,25 a +40k
867162025746207,415,283,132,0,25 a +40k
867162025592973,441,284,157,0,25 a +40k
867162026049130,451,285,166,0,25 a +40k
867162025713355,459,285,174,0,25 a +40k
867162025604414,583,285,298,0,25 a +40k
867162026067157,666,285,381,0,25 a +40k
867162027451236,961,285,676,0,25 a +40k
867162025685371,509,286,223,0,25 a +40k
867162025704941,494,287,207,0,25 a +40k
867162027430537,554,287,267,0,25 a +40k
867162025748260,855,288,567,0,25 a +40k
867162025668187,528,289,239,0,25 a +40k
867162025725268,519,291,228,0,25 a +40k
867162027457100,524,291,233,0,25 a +40k
867162027435627,759,292,467,0,25 a +40k
867162026027326,371,294,77,0,25 a +40k
867162026073494,484,294,190,0,25 a +40k
867162027507110,729,294,435,0,25 a +40k
867162025736273,360,295,65,0,25 a +40k
867162027436146,500,298,202,0,25 a +40k
867162027172055,431,299,132,0,25 a +40k
867162027537976,657,299,358,0,25 a +40k
867162026039339,1739,300,1439,0,25 a +40k
867162027453398,558,301,257,0,25 a +40k
867162026911172,719,301,418,0,25 a +40k
867162027210277,405,302,103,0,25 a +40k
867162026891317,537,302,235,0,25 a +40k
867162027541028,391,303,88,0,25 a +40k
867162027441344,447,303,144,0,25 a +40k
867162025603440,729,305,424,0,25 a +40k
867162025637091,961,305,656,0,25 a +40k
867162025723404,543,307,236,0,25 a +40k
867162027461011,609,307,302,0,25 a +40k
867162027507508,1059,307,752,0,25 a +40k
867162025729773,505,309,196,0,25 a +40k
867162025631854,678,309,369,0,25 a +40k
867162026078543,780,311,469,0,25 a +40k
867162027456276,557,312,245,0,25 a +40k
867162027439868,467,313,154,0,25 a +40k
867162025750308,1833,315,1518,0,25 a +40k
867162027445477,385,316,69,0,25 a +40k
867162025710971,798,318,480,0,25 a +40k
867162027445626,487,320,167,0,25 a +40k
867162027182179,773,320,453,0,25 a +40k
867162026062604,461,322,139,0,25 a +40k
867162027439744,810,322,488,0,25 a +40k
867162025666900,885,322,563,0,25 a +40k
867162025735515,514,323,191,0,25 a +40k
867162025709221,547,323,224,0,25 a +40k
867162026018317,876,323,553,0,25 a +40k
867162027203165,428,324,104,0,25 a +40k
867162025684887,431,327,104,0,25 a +40k
867162025612292,386,329,57,0,25 a +40k
867162027441922,504,329,175,0,25 a +40k
867162027535269,528,329,199,0,25 a +40k
867162025618216,701,329,372,0,25 a +40k
867162027444082,903,329,574,0,25 a +40k
867162025616871,843,331,512,0,25 a +40k
867162027200955,551,333,218,0,25 a +40k
867162025596958,514,334,180,0,25 a +40k
867162025691791,708,335,373,0,25 a +40k
867162027532951,956,335,621,0,25 a +40k
867162026009167,653,337,316,0,25 a +40k
867162025683228,525,341,184,0,25 a +40k
867162025738758,544,342,202,0,25 a +40k
867162025625922,479,345,134,0,25 a +40k
867162027446327,1134,345,789,0,25 a +40k
867162026035642,920,346,574,0,25 a +40k
867162027462282,794,347,447,0,25 a +40k
867162027442797,913,347,566,0,25 a +40k
867162026900498,1103,350,753,0,25 a +40k
867162027471952,716,352,364,0,25 a +40k
867162026045849,893,352,541,0,25 a +40k
867162025682022,606,354,252,0,25 a +40k
867162025658220,534,355,179,0,25 a +40k
867162026016170,417,356,61,0,25 a +40k
867162025742594,755,359,396,0,25 a +40k
867162026056341,579,362,217,0,25 a +40k
867162025731506,493,365,128,0,25 a +40k
867162027435163,1013,367,646,0,25 a +40k
867162025755984,583,368,215,0,25 a +40k
867162027439587,659,370,289,0,25 a +40k
867162027443142,679,370,309,0,25 a +40k
867162025634585,842,370,472,0,25 a +40k
867162026002238,1484,371,1113,0,25 a +40k
867162025727819,954,372,582,0,25 a +40k
867162026051771,893,373,520,0,25 a +40k
867162027539303,618,374,244,0,25 a +40k
867162025718297,528,377,151,0,25 a +40k
867162025743741,766,378,388,0,25 a +40k
867162027438720,651,380,271,0,25 a +40k
867162027178698,1116,382,734,0,25 a +40k
867162027180934,515,383,132,0,25 a +40k
867162025608712,972,383,589,0,25 a +40k
867162026845776,404,388,16,0,25 a +40k
867162025710740,577,388,189,0,25 a +40k
867162027450121,550,389,161,0,25 a +40k
867162025743634,705,389,316,0,25 a +40k
867162025674672,968,389,579,0,25 a +40k
867162027447259,814,390,424,0,25 a +40k
867162025674441,850,391,459,0,25 a +40k
867162025631201,1010,392,618,0,25 a +40k
867162027502806,614,393,221,0,25 a +40k
867162025663626,1190,400,790,0,25 a +40k
867162026052050,726,401,325,0,25 a +40k
867162026051417,988,401,587,0,25 a +40k
867162025621640,876,404,472,0,25 a +40k
867162025691528,1486,406,1080,0,25 a +40k
